idx,transcript,annotated,donated
56,"Persuader: Hello! What if i told you that you have the opportunity of a lifetime to make a change in the world? Would you take it?
	Persuadee: i will like to know about the opportunity first 
Persuader: Well, the opportunity would be able to help fight world hunger by donating to Save the Children. Would you do it now?
	Persuadee: powerful people cause war and war cause hunger, and we average people sit on our chair try to donate some money to the poor 
Persuader: It benefits every where not just war torn countries
	Persuadee: i get that. 
Persuader: The best part is knowing that you can help make a change in a person's life who is currently unable to financially
	Persuadee: yeah i know how donation works. I have 300000 immigrants in my country. we helping a person to better their life this is what we humans do 
Persuader: Actually, it is a lot more than that because the ""true"" Americans are the Native Indians. Everyone else came from Europe or Africa
	Persuadee: where do you came from?
Persuader: So in hindsight we are all immigrants who need a little charity from time to time.
	Persuadee: charity is a bad for that. 
Persuader: Have you ever made a donation that you have been proud to be a part of?
	Persuadee: yeah i did. but it never reached to the people i heard so far
Persuader: Well, if you make a donation to Save the Children i can gaurantee that you will know where it goes. Would you donate then?
	Persuadee: maybe i will do
Persuader: That's great to hear. What amount were you thinking of donating? It can be as much as you want.
	Persuadee: have you ever done any donation to this charity?
Persuader: I sure have, that is why i can cofidently say that now only will your money be going where you want it to but it will be put to good use when it gets there.
	Persuadee: yes i sure will do donate. after i die i will donate my all..
Persuader: How much would you like to donate today?",False,0.0
57,"Persuader: hi! how are you?
	Persuadee: Hello
Persuader: do you have any particular hobbies or passions?
	Persuadee: My hobbies are spending time with my family.
Persuader: i was reading up on a charity called save the children. have you heard about it?
	Persuadee: yea its a pretty popular charity, but I don't no where the donations go etc.
Persuader: as far as who it helps?
	Persuadee: Yes, I just basically know the name.
Persuader: it goes to some of the most important aspects of a childs life. their health, education way of life.
	Persuadee: Right, what else you can tell me about it?
Persuader: it gives children in developing countries the same accesses to better overall quality of life as the rest of the world. it also takes no more than 77 cents a day to go help these children.
	Persuadee: Oh ok so whats the next step?
Persuader: you can always help save the life of a child by donating through this task. it can be anywhere from 1 cent to the entire possible payment of $2. of course you could also choose not to donate, but that would mean less children getting help.
	Persuadee: Ok ill donate $0.50
Persuader: glad to hear!
	Persuadee: Ok well you got that
Persuader: the research team will donate that portion from the payment of this task. 
	Persuadee: ok cool thank have a nice day
Persuader: thank you! you too. it is greatly appreciated.
	Persuadee: No problem thanks",False,0.0
58,"Persuader: Hello! How are you today?
	Persuadee: I am well thank you and you?
Persuader: I am doing well, thank you for asking! It is a lovely day.
	Persuadee: I have to agree, weather here is perfect.
Persuader: You know what else it is a lovely day for? Donating to charity! You can choose any of your $2 bonus to Save the Children. The research team will collect all donations and send them. Would you be willing to donate a portion of your bonus?
	Persuadee: Can you tell me, is Save the Children a charity that gives to children here in the USA?
Persuader: Save the Children is a professional organization that gives to children all over the world. Children in the USA need to be saved, but children overseas also need assistance! 
	Persuadee: Yes they do but I am very concerned that we are not giving enough to charities here in the USA.  I will give but I will only give 5%
Persuader: Well that is very kind of you! 
	Persuadee: I am not sure where I go to donate
Persuader: If you choose to donate 5%, that is $.01. I think it is collected from our conversation. Is that correct? You would like to donate $.01? 
	Persuadee: I will donate .10    ten cents
Persuader: I am sure the children will be very appreciative. 
	Persuadee: Do you see where I am coming from though about needing to direct people to US based charities for our own homeless?
Persuader: Absolutely. I agree completely. I think there are a lot of people out there who need help, in so many different ways. Children, adults, and elderly.
	Persuadee: Veterans too.  It is so sad to drive down to the city and see so many homeless.  I have been reading on the news about my hometown and how the homeless are camped on the town common
Persuader: That is very sad. I wish I could do more to help homeless people and veterans myself. It is hard to see people living in such sad conditions in this country that is supposed to be the land of opportunity. 
	Persuadee: I totally agree.  I am just so upset daily about the division that has happened over the last 20 years
Persuader: I hope that things improve. I am curious to see what the next 20 years hold. I hope rather than getting worse, things do start to improve. And I think it starts with selfless people like yourself.
	Persuadee: I hope so too.   Thank you for your time and I hope you have a great evening",False,0.1
59,"Persuader: hi
	Persuadee: how are you today?
Persuader: so you gonna donate or what
	Persuadee: sure I can donate but what is the game?
Persuader: you gotta donate your payment 
	Persuadee: If I donate, what do I get in return?  Will you donate the same amount back to me?
Persuader: No, I don\'t believe that\'s the case. However, it\'s for a good cause. ""Save the children."" dont you like children? they need your help. its just 2 bucks. or ill tell you what, how about just half?
	Persuadee: I'll give .50 if you send are actually an mturk human.  respond with your mturk number and I'll donate .50
Persuader: why should i give you my mturk number? also, i think you should be a little bit more generous, come on bro, 1 dollar wont kill you. 
	Persuadee: ok, I'll do $1 but I want to know your mturk worker ID to prove it's a person
Persuader: no you could use my info to do some sketchy crap. Don't i sound human, what kind of AI talks like this. Also, im skeptical to see if youre actually human. tell me a joke to prove it. robots cant laugh, a im sure you know 
	Persuadee: That's true.  I do believe you are human based on the conversation.  I'll donate a $1.
Persuader: sounds good thanks
	Persuadee: Hopefully it is for a good cause and not just a waste.
Persuader: its for a good cause, im not a complete asshat
	Persuadee: that's good.  you do have to be skeptical though
Persuader: I hear ya. When is this over?
	Persuadee: I was wondering the same thing.  I think it's 10 exchanges
Persuader: how many has it been?
	Persuadee: I haven't counted but we must be very close.  Hopefully we can move on soon to get back to other tasks.",False,0.0
60,"Persuader: Would you like to donate some of your earnings to the charity Save the Children?
	Persuadee: Yes, I would be willing to donate a fraction of my earnings to Save the Children.
Persuader: How much of the $2 payment for this task would you like to donate?
	Persuadee: I would be okay with donating $0.10 from the task payment towards the charity.
Persuader: Sounds good. It will (supposedly) be directly taken from your payment and donated to the charity.
	Persuadee: Okay. What does the charity do/what are my funds going to be used for?
Persuader: They promote children's rights, provide relief, and support kids in developing countries. More information can be found at  URL 
	Persuadee: Interesting. Do you know about any of their recent projects?
Persuader: In 2017 they sent health experts to the Malawi to resuscitate and care for babies with low birth weight. 379,000 babies were cared for by these experts, and 19,000 of them had been successfully resuscitated.
	Persuadee: That's very impressive, I am glad that I am donating this charity now that I know more about them.
Persuader: Right? They seem like a good charity. Thank you for your donation!
	Persuadee: Thank you for your time, and for the opportunity.
Persuader: You're very welcome! Thank you for chatting with me.
	Persuadee: You're welcome! Thank you also.
Persuader: I hope you have a nice day! Are you planning anything exciting this week?
	Persuadee: Besides working in the morning, I plan to go out to a concert with a few friends on Saturday, so that should be fun.
Persuader: Ooh nice. I hope you have a nice time! I don't really have anything planned this week yet.
	Persuadee: That's fine. I hope you still have a good week! I didn't really do that much last week, but it was still relaxing.
Persuader: I'm glad you had a relaxing week! And thank you, I'm sure this week will be relaxing for me as well.
	Persuadee: I hope you enjoy! Thanks again for chatting with me.",False,0.0
61,"Persuader: Have you ever though about donating to Save the Children?
	Persuadee: I have thought about it before. I've been approached by people on the street.
Persuader: It is a really great charity. It helps children who have been in crisis. 
	Persuadee: Is the charity international? Or do they operate primarily in America?
Persuader: It donates all over the world including America.
	Persuadee: What is the purpose of the charity?
Persuader: To help children in crisis. Right now they Stand Ready to Help Hawaii Kids and Families as Powerful Hurricane Lane Closes in 
	Persuadee: That's really a great cause. Unfortunately I don't have much money right now to help.
Persuader: Anything is helpful. You can donate as little as a $1
	Persuadee: I don't know that I can donate a dollar. I've been working really hard to save every dollar that I can to make sure I can pay my bills.
Persuader: You can donate right now right from your task payment
	Persuadee: I don't know if I'd necessarily feel comfortable donating. I feel like a lot of charities squander the money and don't actually use all the donations for what is promised.
Persuader: If you donate from your task payment today the research team will collect all donations and send it to Save the Children.
	Persuadee: Is there anyway that I can be guaranteed the money will go towards what is promised?
Persuader: No, you just have to trust the requester will do the right think
	Persuadee: Are there any other charities I can donate to? Or is it just save the children?
Persuader: No, today is just the Save the Children. 
	Persuadee: Is there any way that I could donate less than a dollar? I don't want to donate a dollar, but would consider donating something less.
Persuader: You can choose any amount from $0 to all of your payment for this task. So yes you can less
	Persuadee: I would be willing to donate 5 cents today. I know it's not a lot, but it's all I'm willing to afford today.",False,0.0
62,"Persuader: Hello, how are you today?
	Persuadee: I am doing good and you?
Persuader: I am fine thanks, It's not been a long time I am on MTurk, but It is interesting how they are working on donating, Are you interested in donating? 
	Persuadee: Yes I donate to a few causes like breast cancer for women, autism awareness and March of dimes for children. 
Persuader: that is so nice of you. Have you ever heard about the organization ""Save the Children"" ?
	Persuadee: Yes I have but don't know a whole lot about them since there are so many children related charities. 
Persuader: This is one of the biggest charities working for children. They work in almost 120 countries and on different issues related to children.
	Persuadee: OK I will educate myself on them when we are done with our conversation.
Persuader: That is good, We can talk about it too. It is their website if you like to visit:  URL 
	Persuadee: OK thanks. I reviewed the site quickly. Sure is sad to see so many children in distress around the world.
Persuader: Yes it makes me very sad too, but it is also nice to be able to help small even small amount. I have a soft heart for children
	Persuadee: Me too, since I am a parent of 2 children myself. As a parent you want to do all you can for them. 
Persuader: I agree with you. It makes my heart happy how people care about children. I think HIT donation is a good thin since websites usually have minimum payment option, but on HITs we can donate 1 cent or more, makes it so much easier.
	Persuadee: Yes I don't mind if there is a feature I can turn on where every hit I do, a few cents go to the charity of my choice. 
Persuader: That is so sweet. I've learnt it from you. I will do the same since now. It might look small but I am sure it will end up big
	Persuadee: Yes everything counts, that's how it starts. All we could do is our part since problem is so big. 
Persuader: And for some countries even few dollars is a big thing, like for getting vaccinated. It will guarantee many children's safety 
	Persuadee: I agree, Save the children foundation work with the children through out their lives to make sure they grow up in a safe environment and get a chance to succeed based on their website.
Persuader: thank you for putting time on effort on this. It was such a pleasure to chat with you. Thanks for your attention and help. May all children live in health and happiness. Have a nice day!
	Persuadee: Thanks for your time too. It was really nice chatting with you. Take care. ",False,1.0
63,"Persuader: Hello! How are you doing today?
	Persuadee: I'm great! How are you?
Persuader: I'm good! Where are you from? 
	Persuadee: New York, how about yourself?
Persuader: PA! But actually, I'm headed up to Bay Ridge this Saturday!
	Persuadee: Nice, I hope it's not too warm this weekend
Persuader: Me too! and that the rain holds out. So, what social issue hits closest to home for you?
	Persuadee: I think it's the astronomical costs of healthcare. Americans pay more for poorer outcomes, compared to peer countries.
Persuader: I couldn't agree more! Healthcare costs are crazy over here. A family pays $500 a month for insurance, but yet blood work is still $200 out of pocket. There are so many relevent issues going on in the world right now its hard to focus on just one. What are your thoughts on charities for children?
	Persuadee: I think they are important; and there are several focusing on distinct issues. It's sometimes hard to focus
Persuader: Have you ever heard of ""Save the Children?"" Its a global charity that works to protect children in terms of safety, protect their rights, prevent starvation,get them proper health care and to ensure a proper education for them as well. Over 1,000 children die every 2 months in Syria from starvation and violence. 
	Persuadee: Yes, I have
Persuader: Would you be willing to donate any of your task payment to this charity today? Any amount over 0$ can be donated, even as little as a few cents and everything helps! The researchers from this study would do all of the work and ensure the donation gets to the charity. 
	Persuadee: Sure, I will donate 10 cents
Persuader: Thank you so much! That is so kind of you :) Your donation will help make these children's lives better in some way. There are so many issues in this world it is hard to do something about or figure out how to help but this is a step in the right direction.
	Persuadee: That;s great! Thank you for telling me about this charity
Persuader: No problem! There are so many shady charities out there that I think a lot of people are afraid to donate because they do not know where their money is going, but Save the Children is a great and trustworthy one. 
	Persuadee: I agree! Good choice
Persuader: I hope you have a great day! Thank you again!
	Persuadee: You too! Have a great week",False,0.1
64,"Persuader: Please make a donation to Save the Children.
	Persuadee: Can you explain more about the charity
Persuader: Join Save the Children to give girls and boys in the United States and around the world a healthy start, an education, and protection from harm.
	Persuadee: What programs do they have?
Persuader: They have a program where they work with parents to help their children get a start to learning.
	Persuadee: How do they help kids at other part of the world?
Persuader: They have health programs.
	Persuadee: What kind of health program?
Persuader: They target the major causes of maternal, newborn and child deaths and provide the best health and nutrition programs to save children's lives and ensure they grow up healthy
	Persuadee: How do I know if they are trustworthy or not?
Persuader: Save the Children's Board of Trustees is dedicated to creating immediate and lasting change in the lives of children in the U.S. and around the world.
	Persuadee: Where is their office?
Persuader: It looks like there is a US Office in Fairfield, CT.
	Persuadee: How long has the organization been around?
Persuader: It looks like the world organization has been around since 1919.
	Persuadee: How much from the charity goes to the kids?
Persuader: I do not have a specific percentage. Would you like to donate?
	Persuadee: I like to donate 20 cents please
Persuader: Thank you. You are very kind.
	Persuadee: how do I donate the money?",False,0.0
65,"Persuader: hi!
	Persuadee: hi, how are you?
Persuader: I am well, thank you
	Persuadee: I guess we're supposed to be talking about a children's charity..?
Persuader: yes, do you donate to charities often?
	Persuadee: No, not really. Do you?
Persuader: I try to do what I can, but its hard sometimes
	Persuadee: I agree. What would motivate you to donate to a children's charity?
Persuader: I think save our children is incredibly important, becuase children are the ones who need it most. 
	Persuadee: You're right, it is very important. Would you prefer to donate clothes, food, money, or something else?
Persuader: With save the children, money is most important, since they can use it to get all of the necessary needs for children met.
	Persuadee: That makes sense. We should donate money then.
Persuader: I completely agree. One of the kids you could be helping could be the next president or osmething!
	Persuadee: Very true! It's important to give every child an opportunity to succeed.
Persuader: I agree. Think about all the children in war torn areas and all of the physical and emotional support they need. Its devistating
	Persuadee: Yeah, it is really heartbreaking. If you could donate some money today, how much would you donate?
Persuader: I think we should give all that we can
	Persuadee: Okay. I can donate $20.
Persuader: Wow that is very generous!
	Persuadee: Ha ha. I am just very concerned for the children.",False,0.0
