idx,transcript,annotated,donated
960,"Persuader: Hello!
	Persuadee: Hello
Persuader: Have you ever heard of the Save the Children organization?
	Persuadee: Not sure, don't recall hearing about that at the moment
Persuader: It's an international non-governmental organization that promotes children's rights, provides relief, and helps support children in developing countries
	Persuadee: OK, sounds noble
Persuader: Yeah, they do incredible work. Children in developing nations die from hunger and disease every day. They use their funding to help change that
	Persuadee: And there aren't other organizations doing the same?
Persuader: I'm sure there are, but Save the Children has high rankings for their good work and charity. You can see information about it on their website:  URL s/about-us/awards-and-rankings
	Persuadee: So what is done with the moeny they get?
Persuader: The money goes right towards helping children! For instance, they've been helping children in Syria who are growing up facing the violence there.
	Persuadee: And the money doesn't mysteriously disappear at the borders between nations?
Persuader: As I mentioned, they are a highly ranked charity. Charity Navigator gives them 3 of 4 stars based on their efficiency and capacity.
	Persuadee: But there are higher ranked charities, such as Christian Relief Fund
Persuader: Save the Children isn't a religious organization, it has no agenda except to help children around the world. 
	Persuadee: Perhaps, though I don't recall a case of religion inhibiting what Christian Relief Fund does.
Persuader: In any case, I'm sure you can agree that saving children around the world is a worthy cause. A much more meaningful way to use your spare change than buying a coffee or a bag of chips from the vending machine. Small donations make a huge impact on the children and their families.
	Persuadee: True, much more worthy then Starbucks
Persuader: So, how much would you be willing to donate to this charity now? You can choose any amount up to $2
	Persuadee: Regrettably I can't give anything, but I have given to others recently.",False,0.0
961,"Persuader: Hey! How are you doin today?
	Persuadee: Hey! I'm doing well! How are you?
Persuader: I\'m alright, just reading up on this organization called ""Save the Children"".. have you heard about it?
	Persuadee: I haven't. It sounds familiar though. Could you tell me about it?
Persuader: Yeah, no problem! It's a non-governmental organization that helps with children's rights. They claim to provide relief and support to kids in developing countries. 
	Persuadee: That's amazing. Do they provide legal help or support to live?
Persuader: It looks like a bit of both! But they're down on donations. Curious, how willing would you be to donate to the cause? Say... if it were deducted from your task payment?
	Persuadee: I'm really passionate about children's rights no matter what background they are from. When it isn't available, I think it's important to provide for them if we can. So, I'd be willing to donate, if I could confirm the charity was a legitimate one.
Persuader: Absolutely! Save the Children is quite credible, and has tons of information out there about their organization. They have corporate partnerships, individuals, and foundations!  
	Persuadee: Oh, wow! Okay, I would definitely donate to them!
Persuader: That's so awesome to hear! How much were you thinkin? You can choose any amount from $0 to all of your payment. 
	Persuadee: I'm not sure how much I would be getting from the task, but I will say $1!
Persuader: That's so awesome of you! The research team will be able to collect all donations and send it on over to Save the Children. It's a very valuable cause, and afterall, they have won up to 7 awards. 
	Persuadee: Oh, that is nice! Especially now with so many children separated from their families because of the immigration disputes, I hope they can help children here even in America as well!
Persuader: They absolutely have United States based programs! From Avocacy, to Education, and even emergency services. I worry about those kids too, so I understand. It's a shame what's going on, I hope the problem gets rectified soon. 
	Persuadee: Me too. I think about them so often. I have a sister who is under eighteen. I try to teach her about her rights because I think it is so important to know them. If someone believes they can take advantage of your ignorance, a lot of times, they will. It's a shame, but I want her to know her rights so that she is never taken advantage of by someone in a higher position of power. Wherever and whoever that may be.
Persuader: I want to teach my daughter the same someday! It's even harder seeing the things going on here on the news and in the media when you have a child that's so close to you :(
	Persuadee: Yes. It makes me scared for her and my nephews as well. I hope we can fix the bad in the world by the time they grow older. I have noticed so many kids that are kinder and more aware than when I was younger. I think it's because there are more people who have experienced injustice or have been hurt by inequality. They want to make sure it doesn't happen to the ones that come after us.
Persuader: I agree! I think that the internet helps, too. Helps to bring awareness. It was very kind of you, today, to donate your earnings from this chat for the kids. I understand the grind of trying to make a buck, and I just wanted to leave you off with one thing: you heard about saving children and you committed. That's so big of you, and not many people care these days. I admire you, and I hope you have a wonderful day. :)
	Persuadee: Thank you. It was nice speaking with you! :)
Persuader: You as well! xx",False,0.0
962,"Persuader: Hi! How are you today?
	Persuadee: Iam Fine. What about you?
Persuader: I am doing well thank you. I wanted to talk to you about a charity today. Do you donate at all?
	Persuadee: Yes I donate one year back. What about you?
Persuader: I try to give when I can, but it can be hard sometimes
	Persuadee: Oh. Will you know about Charity?
Persuader: So the Save the Children charity is an organization that helps children in need around the wrold
	Persuadee: Oh super Thanks for explanation.
Persuader: Do you donate to organizations for children?
	Persuadee: Yes But one year Back i would donate.
Persuader: that is excellent! I truly believe the children are our future, and if we can help them out today, we can save them from physical and emotioanl struggles down the road
	Persuadee: Yes Surely. I like to donate for the children's.  But i cant able to give money thhis year.
Persuader: I understand. But even just a few cents can go a long way. if everyone in the US gave 5 cents, that is over 16 million dollars!
	Persuadee: Yes I tried to give money for the children. What about you?
Persuader: I try myself. I like to volunteer too, or donate clothes
	Persuadee: Yes Me also like to donate clothes, Foods, etc.
Persuader: It can be hard to spare money when you are trying to make ends meet, but clothes and food are excellent way to help
	Persuadee: Thankyou for encourageing me.
Persuader: you are very welcome. How much would you like to donate today?
	Persuadee: I like to donate 30 dollars. ",False,50.0
963,"Persuader: Hello, I'd like to interest you in committing to a donation towards the Save the Children fund, an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.
	Persuadee: I appreciate your concern.  Tell me more about this charity before I make a decision.
Persuader: Save the Children is a foundation that runs world-wide with a focus on providing health, education, protection, hunger elimination, emergency aid, and global advocacy. So far we have reached 155 million children in 120 countries.
	Persuadee: Interesting that you know so much.  How long has this charity been around?
Persuader: The charity was founded in 1919 and their belief is that every child deserves a future so nearly 90% of every dollar goes directly into the mission itself while the remaining 10% goes directly into fundraising and advocacy awareness programs to help promote their current efforts. 
	Persuadee: That is important that most of the money goes to the charity and not into administration.
Persuader: Agreed, they post their yearly audit reports so that individuals can track where the funds are allocated.
	Persuadee: It looks like they will be celebrating their 100 year anniversary soon. That is quite a milestone.
Persuader: Yes, they are an extremely reputable charity that have been in good standing for the entirety of their history. Originally founded immediately after World War I when so many children were orphaned and/or homeless. 
	Persuadee: That is interesting.  Do they do work in the United States or just overseas?
Persuader: They work world wide providing both support in the US and overseas, the US chapter was founded in 1932 following the great depression, and today their team goes where other's cannot - to the most rural communities in the US. Last year, they provided support to 237,000 US children across 22 states and Puerto Rico.
	Persuadee: What country outside of the US do they do the most help for?
Persuader: Other than the US, Africa receives 43% of the budget, helping more than 32 million children in 2016 across Burkina Faso, Burundi, Democratic Republic of Congo, Ethiopia, Guinea, Kenya, Liberia, Malawi, Mali, Mozambique, Niger, Nigeria, Rwanda, Sierra Leone, Somalia, South Sudan, Sudan, Tanzania, Uganda, Zambia, and Zimbabwe.
	Persuadee: Interesting. Yes I see that most children are helped in Africa.
Persuader: Right. So, can I interest you in making a donation from your reward today?
	Persuadee: Although I do appreciate all of your info, I am not interested in making a donation at this time.
Persuader: Are you certain? Just a small donation can make a large impact on the entire life of a child and allow them to receive proper medical care and education, food and safety.
	Persuadee: I understand, but I already have charities that I support on my own.  Thank you, but no.
Persuader: Ok, I thank you very much for your consideration!
	Persuadee: You are more than welcome.",False,0.0
964,"Persuader: Hello! How are you?
	Persuadee: Im very good how are you doing today?
Persuader: I'm good thank you! So according to this I'm supposed to tell you a bit about the Save the Children organization. Have you heard of it before?
	Persuadee: No i would be interested in learning
Persuader: So I just looked it up and they do a lot of work for children around the world. They do some work in and out of USA to give kids access to health care, education, and shelter.
	Persuadee: Thats very beneficial.  Especially for third world country that have limited resources
Persuader: Definitely! They do a lot of work with emergency response stuff too which is pretty cool.
	Persuadee: If we can donate alot to these organizations alot can be accomplished in the world.
Persuader: Yes definitely. It doesn't even take much. A couple cents could really help these kids!
	Persuadee: definitely.  The more the merrier however anything as little as 10 cents can make a huge impact
Persuader: Oh yeah. That and they're pretty transparent which is good. It's not all given to the filthy rich CEO.
	Persuadee: If we can get a group of Investors this organization can reach a larger spectrum
Persuader: I've never even heard of it before today which is pretty sad.
	Persuadee: Yeah that means they need to develop a good marketing strategy to attract more attention
Persuader: Hmmm, I wonder if this is what that is? 
	Persuadee: Yea they should hire a specialist that can go into social media like Facebook, Instagram, and other sites to build a presence
Persuader: That's so true! So I guess now is the part where I ask if you'd like to donate any of your compensation to them?
	Persuadee: Sure I like their mission and believe it can help a long way to help others
Persuader: Yay! How much would you like to donate?
	Persuadee: I would love to donate $.50 cents
Persuader: Sounds good, thank you! Have a good night!",False,0.5
965,"Persuader: Have you ever considered donating to Save the Children?
	Persuadee: helping children without parents is the most altruistic thing we can do
Persuader: They can't do it without help. They promote children's rights and provide much needed relief.
	Persuadee: in my church we help people no matter their age, but children are special for us
Persuader: The donation would be 100% tax deductible too
	Persuadee: That's right, how do you help children?
Persuader: Nearly 5.6 million children die each year due to preventable causes. I help by giving money to them so that doesn't happen so often.
	Persuadee: in one occasion trip to Latin America and there the situation is very sad, many children live in the street without anyone
Persuader: There are many different ways to help. You can make a one time donation, become a monthly donor, sponsor a child or even shop their catalog.
	Persuadee: On what foundation can I sponsor?
Persuader: The organization is called Save the Children. 
	Persuadee: This is,  URL  ??
Persuader: Yes, but you can make a donation here today. 
	Persuadee: yes, I will do it
Persuader: You just have to let me know how much. You can choose any amount from your payment. If you donate 50 cents, I will match that 50 cents as well.
	Persuadee: What is my payment? I want to donate everything
Persuader: I believe your bonus is $1.70
	Persuadee: you make me feel sad :( it hurts me to see the picture of the children, I want to donate everything
Persuader: I know it is sad, but be happy there is such a great organization that is trying to help and that you are making a difference
	Persuadee: That's right, thanks for showing me the page, I will help many children, today I want to sponsor 3
Persuader: How much do you want to donate on the chat today?",False,0.1
966,"Persuader: Good day, have you heard of a charity by the name Save the Children?
	Persuadee: Yes I have. Do you donate to this organization?
Persuader: I donate when I am able to, I need to secure donations from others before I am able to make that decision myself
	Persuadee: How much would you be willing to donate to this organization if you could?
Persuader: assuming I make 2 dollars, I would like to donate at least 1 dollar
	Persuadee: I would like that. Would you be willing get to donate that now?
Persuader: In order for me to donate I would need to know how much you would like to donate.
	Persuadee: I also would donate 1 dollar to this organization. 
Persuader: To be clear, this dollar would come out of your task payment. Would you still choose to make that donation knowing this?
	Persuadee: Yes I would but only if you will donate the same amount.  Are you willing to this?
Persuader: Yes, I would be happy to do so. If you were given the choice, what would you like this to go towards?
	Persuadee: Save the children organization. Is this the one you would like to donate to also?
Persuader: This is the organization yes, but what I meant is if there was anything specific you would like that donation to help with?
	Persuadee: I'm sorry I would like my donation to go to the children who were abused. How about you what would you like tour portion of the donation to go for?
Persuader: I'd like for it to go towards refugee housing. My goal is for the donation to help as many people as possible
	Persuadee: That also sounds good. I would be willing to split up my donation to support both of them. How about you?
Persuader: If you were willing to donate $1.50, I'd donate as much. Then I'd be willing to support both. That way it's more of a substantial donation for both.
	Persuadee: I would be willing to do that also. I want help as many people I can also. Can we both commit to this amount to donate?
Persuader: I would be willing to commit to us both donating $1.50
	Persuadee: I am willing to do that too let both donate $1.50.",False,1.5
967,"Persuader: HI
	Persuadee: Hello
Persuader: HOW ARE YOU
	Persuadee: Doing well. And you?
Persuader: I am also. you know about save the children charity. but i don't know about that
	Persuadee: Not really. Haven't heard much about it.
Persuader: you plan to donate that charity?
	Persuadee: I don't know. I would need more information before donating.
Persuader: i am plan to donate charity. how know about that
	Persuadee: That's good. I prefer to find out more information before donating to charities.
Persuader: They give money to help children in other countries and get them away from viloence.
	Persuadee: That sounds good. How much goes to their expenses?
Persuader: i don't know. I will plan to donate 2$
	Persuadee: Ok. I usually like to find out more information about them first. Some charities claim more than they actually do.
Persuader: ok how is your family
	Persuadee: Fine. So you don't mind donating without knowing more info? I guess it is just $2, so not much either way.
Persuader: ok. tell your self
	Persuadee: I don't understand that last comment.
Persuader: TELL ABOUT YOUR FAMILY
	Persuadee: That's not what this assignment is about. We're supposed to discuss this charity.",False,0.0
968,"Persuader: Have you heard of a charity called save the children?
	Persuadee: Yes I have. How do you feel about them?
Persuader: I'm very much a supporter of them, It's something important to me 
	Persuadee: Do you support that particular charity? What other charities are important to you?
Persuader: This is one of the few i specifically support, yes. Have you donated to a charity recently?
	Persuadee: Yes I have 
Persuader: did you know that in 2018 alone, there were 1000 reported deaths of children in syria. all based around high levels of violence and war crime?
	Persuadee: I did not, that sounds terrible though. 
Persuader: Would you be willing the donate to save the children today? you can use 0-2 dollars of your task reward 
	Persuadee: I would not, 0$
Persuader: you don't feel any sort of want, to help these children?
	Persuadee: I think it's terrible, however donations wont directly fix the problems of this country. The governments involved need to come a peaceful resolution before this type of thing stops happening, and if their own government doesnt care enough to fix it how is my money suppose to change that 
Persuader: the donations to the correct people would help them rebuild things and rebuild lives
	Persuadee: Lives that would surely be displaced again by the terrible violence going on there
Persuader: and with the donations you are helping people relocate as well 
	Persuadee: I still would choose not to donate, as of currently while tragic the tradgey of the situation being dire may be what needs to occur for the governments involved need to work towards peace instead of war
Persuader: So you would prefer that no aid goes to these suffering? 
	Persuadee: I think different types of aid is needed in this situation 
Persuader: and you do not think money would be helpful here? what about for food and rations
	Persuadee: I dont, I personally believe it's time countries start solving their own issues.
Persuader: i'm sorry you feel that way. more people need to care about others. ",False,0.0
969,"Persuader: you should donate to save the children because its good for chilkdren
	Persuadee: Why is it good for children?
Persuader: it helps them get what they need
	Persuadee: Do you donate to it yourself?
Persuader: no i wish i could though
	Persuadee: Do you have children? 
Persuader: yes i do
	Persuadee: I think if I had children I would be more likely to donate.
Persuader: probably you would
	Persuadee: Do you know how much is a good amount to donate?
Persuader: even if its only 1 dollar something helps
	Persuadee: Okay I may be able to donate that kind of money, I do not make too much.
Persuader: me either i dont make to much
	Persuadee: I think I will donate $5 a month and it will make me feel better.
Persuader: oh yes i think thats also good too
	Persuadee: Yes donating can be self serving also because it makes you feel good in addition to helping others :)
Persuader: god bless me every time i donate
	Persuadee: I think you should try to donate also, maybe just a dollar :)
Persuader: yep i always do sometimes
	Persuadee: Okay then its settled, we will both donate! :D",False,0.0
970,"Persuader: Hello, I would like to ask you to consider making a donation to Save the Children, an international NGO committed to promoting children's rights, and providing support for children in developing countries. 
	Persuadee: ohh how much donation would yoy expect?
Persuader: Your donation can be from $0 to all of the payment for this task. But before you decide hastily, I would like to remind you that Save the Children is one of the only charities doing what it does. There are children out there now without access to housing, clean water, education, and many other things we often take for granted. So please, consider thoughtfully whether you would be willing to make a sacrifice for the children of the world.
	Persuadee: how do i trust the organiation?
Persuader: Save the Children is a world-renowned NGO with a trusted history and background. You can read about their successes on their website:   URL Also, they have been given high ratings from different charity watchodgs.
	Persuadee: okay i will check it.. by the way how much did you donate?
Persuader: I donated $2, which is the maximum payment. I understand that everyone cannot commit to making a serious donation, but when we think about children suffering, we have a moral imperative to act in their defense.
	Persuadee: okay i will donate $1
Persuader: If it's not too much to ask, I would like you to consider donating perhaps more. After all, there are children in Syria now growing up facing threats of violence everyday. Surely an additional dollar, which we might spend on a cup of coffee or a bag of chips, could more greatly aid them then us. 
	Persuadee: no i am okay with this amount
Persuader: OK, I will not force you to make a decision you don't want to. I will just ask you to consider how you would feel if your child was danger like many children are.
	Persuadee: actually i am not donating like this.. if i would like to donate money i will give food and clothes to the kids directly
Persuader: While that is possible in a local community, it fails to take into account the suffering of kids in developing countries around the world, a specialty of Save the Children. Save the Children maximizes the efficiency of donations so that every dollar makes a difference. Are you sure you don't want to reconsider?
	Persuadee: yes i am very much sure. as of now i am donating $1
Persuader: Well, we at Save the Children would like to thank you for your donation and let you know that thanks to donors like you, children around the world are thankful
	Persuadee: thank you. anything else?
Persuader: Yes, if you would like more information about programs we accomplish, or to receive our newsletter, we can put you on our mailing list. It will allow you to stay up to date on programs we accomplish daily
	Persuadee: okay done.. thanks
Persuader: Thanks very much for your time. Have a wonderful day!
	Persuadee: same to you :)",False,0.0
