idx,transcript,annotated,donated
790,"Persuader: thank you
	Persuadee: Hello there
Persuader: haw are you
	Persuadee: I am good, what do you think about children's charity?
Persuader: yes i donate very much money
	Persuadee: Thats great, I do too, well not a lot but what I can give.
Persuader: i give 1000_ for this children
	Persuadee: Wow that is great, do you have a particular charity you give to?
Persuader: no my family and my friend
	Persuadee: I donate clothes I cant fit into anymore
Persuader: very good for you
	Persuadee: What is it about childrens charity that you give?  Any other charity you give to?
Persuader: save the children is the organization
	Persuadee: Oh yes I have heard of that, it is very good and reputable from what I hear!
Persuader: i am pleasure for my charity, all the best for you
	Persuadee: I also like to give to Goodwill, they aren't a specific childrens charity but they do help kids as well.
Persuader: yes is very good 
	Persuadee: I would like to help the children in Africa too, they have basic needs that a couple dollars could really help!
Persuader: yes i understand, 
	Persuadee: I think I will look into save the children later, thanks for the advice",False,0.0
791,"Persuader: Hello would you be interested in make a donation from a portion of your earnings from this hit?
	Persuadee: I might be interested, but I would like some more information!
Persuader: It is for a charity called Save the Children   URL that is the website.
	Persuadee: I am looking at the website now! Do you recommend this charity?
Persuader: Highly recommend it! In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence.  This helps those children heal
	Persuadee: Would you donate if you were me?
Persuader: Of course!  I already donated 2 dollars which is a typical amount.
	Persuadee: Will I know where my donation is going?
Persuader: They are renowned for having one of the lowest administrative costs of all charities. Aside from the cause itself it is one of the main reasons I donated myself.
	Persuadee: That sounds great, thank you for your information. I would like to donate $1.00.
Persuader: That is fantastic!  I\'m so glad to hear that.  I don\'t want to be overbearing but typically people will donate $2.  That extra dollar means so much more to them than you or I.  Like Neil Young said, \'it doesn\'t mean that much to me to mean that much to you""
	Persuadee: I usually like more time to research charities before I commit a lot of money to them! This seems like a reputable charity from what I can see, but at this time I would only like to donate $1.00.
Persuader: I completely understand that and since you aren't comfortable with the 2 dollar donation I can just put you down for a 1.75.  
	Persuadee: That's all right! $1.00 will work for me today, but thank you.
Persuader: Alright I completely understand, but for less than what you can even buy a soda for, five additional children could eat for an entire day with a donation of 1.50. 
	Persuadee: I will be happy to donate further once I have a chance to further research! I hope that my $1.00 will be helpful. 
Persuader: Your dollar will be  extraordinarily helpful, and your donation will help several children.  I'm sure you'd like to be apart of keeping at least a few more alive?  Your donation is all set at 1.30
	Persuadee: Perhaps we can compromise at $1.25, but that's all I can really do today!
Persuader: 1.25 is great!  I'm sure it will go a long way with helping the children.  I make sure your donation is set at 1.25.  Do you have any other questions?
	Persuadee: No, I don't think so, and thank you for your help!",False,0.5
792,"Persuader: Hello!
	Persuadee: Hi!
Persuader: Have you ever heard of Save the Children?
	Persuadee: I think I may have.  You can tell me about them.
Persuader: The first thing I want to share with you is that Save the Children is an international non-governmental organization that promotes children's rights. They help children all over the world. 
	Persuadee: That sounds like an important cause.
Persuader: It is very important. You and I are part of the solution though. It's our moral responsibility to help. How much would you like to donate now? 
	Persuadee: I may be interested but first can you tell me what my donations go to.
Persuader: Sure. Right now millions of Syrian children have grown up facing violence every day. Your donation helps to address those problems. 
	Persuadee: Do you donate to this organization personally? 
Persuader: Yes, I just donated a couple of days ago. I am so fortunate that my family has their needs met. I turn to tears when I see children suffering. 
	Persuadee: How long have you been apart of this organization?
Persuader: I don't work for them. I only communicate through this platform to help them.
	Persuadee: Ok it really sounds worthwhile.  I am always willing to help kids.
Persuader: Thank you. How much would you like to donate? You know whatever amount you choose, the donation will be directly deducted from your task payment.
	Persuadee: What is the average of what most people donate?
Persuader: You can choose any amount from ten cents to two dollars today. 
	Persuadee: Ok today I think I can do thirty cents.  I can probably give more later. 
Persuader: Thank you. The research team will collect all donations and send it to Save The Children. I'm sure I'm going to donate more today also. It's such a good cause.
	Persuadee: Thank you for telling me about this worthwhile cause!
Persuader: You are welcome. Have a nice day. ",False,0.3
793,"Persuader: Hello, welcome .
	Persuadee: Hello. How are you?
Persuader: Fine. Have you know about any children charity?
	Persuadee: I know of things like St Jude. 
Persuader: What do you think about these charity?
	Persuadee: I think that St Jude does a lot of good for the health of children
Persuader: Great.I also a member of an  children charity.
	Persuadee: What type of charity are you involved with?
Persuader: Save the children is the name of our charity.It's an children charity we save many children's life.
	Persuadee: How do you save children's lives?
Persuader: We are providing food,shelter,clothes,education,health etc.
	Persuadee: Do you do this internationally?
Persuader: No.But we trying to do internationally.
	Persuadee: What country are you based in?
Persuader: USA is my country.In Iowa state.
	Persuadee: What else can you tell me about your country?
Persuader: This is a city of Cedar Rapids' Museum of Art has paintings by native Iowan Grant Wood
	Persuadee: What else can you tell me about your charity?
Persuader: We are saving more than 500 children in our charity.WE are giving them best and quality shelter and food etc.
	Persuadee: That sounds great. How does someone help your charity?",False,1.0
794,"Persuader: Good evening! How are you doing?
	Persuadee: I am doing well! how are you?
Persuader: Great! I am working on an awesome project and I am in need of some help!
	Persuadee: What is the project?
Persuader: Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.
	Persuadee: How do they go about making that happen?
Persuader: We're in need of donations in any amount.
	Persuadee: How are donations used?
Persuader: Millions of Syrian children have grown up facing the daily threat of violence. In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence. Your donation can address such problems. 
	Persuadee: Oh my goodness, thats terrible.  How are the donations used to help solve the problems?
Persuader: Save the Children provide heath care for about 120 countries in emergency situations such as violence and war. 
	Persuadee: Do they get any help from anywhere besides donations?
Persuader: You can also donate your services if you're interested in volunteering
	Persuadee: Are they partnered with anyone?
Persuader: They are partnered with several organizations. check out their website.  URL Your donation will indeed help a lot of children and their families. I would really like for you to say yes to donating part of what you will be earning today. 
	Persuadee: Yeah, I'd like to donate 50 cents
Persuader: Thank you so much for your generous donation of 50 cents
	Persuadee: You're welcome. Have a great night!
Persuader: I will and you as well!
	Persuadee: I sure will!",False,0.5
795,"Persuader: Hey you wanna donate some money today?
	Persuadee: what is the donation for?
Persuader: Save the Children!  It's an awesome charity!  Promotes childrens rights and supports them in developing countries!
	Persuadee: i would love to donate for childrens' cause
Persuader: You can help out A LOT by donating!  Today you can donate up to .30 cents. 
	Persuadee: i would love to donate .30 for sure
Persuader: That would be awesome!  Do you have any kids?
	Persuadee: yes, i do. i have three kids. do you?
Persuader: I don't have any personally therefore I spend my free time helping other kids by taking donations and such. It's awesome to see the smiles on their faces!
	Persuadee: without a doubt, every kid on this planet deserves the best. therefore we should do our best to make that happen
Persuader: This is so true!  If you have any questions about where your donation goes or anything, you can go do  URL and follow up on your donation
	Persuadee: okey. thank you so much for offering your help for childrens' donation
Persuader: You are very welcome and thank you for being so generous!  It helps out so much!
	Persuadee: bye now. you take care
Persuader: Thank you buddy.  You take care also! :D
	Persuadee: i really hope this will somehow help to enhance the current situation of kids who are in need of money
Persuader: I wonder why this chat won't end
	Persuadee: i wish everybody could fight to make lives better of the kids
Persuader: Yeah.  How much did you say you wanted to donate today?
	Persuadee: i am donating .30 cents for your organization.",False,0.05
796,"Persuader: Good evening, I would hope you are well. I would also like for you to donate to a great charity called Save the Children.
	Persuadee: I might be interested, please explain what Save the Children does?
Persuader: Save the Children program halp children in many different ways. One way is to help them to get nutritional foods to eat.
	Persuadee: Are you the leader/facilitator of this program?
Persuader: I am not but I truly think this organization is well worth donating to. They are committed to children in providing health and nutrition programs that save children's lives and ensure they grow up healthy.
	Persuadee: How did you hear about this program?
Persuader: I heard about this program through friends and family who have volunteered with this program. Have you ever volunteered with any organization?
	Persuadee: Yes I volunteered with a horse rescue ranch when I was in high school, we helped to save, retrain, and rehabilitate injured and neglected animals
Persuader: That is awesome! Do you know that what we would spend on one cup of coffee at a restaurant would feed several children through this program? I'm so excited to be feel like I am helping many children live healthy lives. Are you willing to donate to Save the Children?
	Persuadee: to be honest sir I am a very broke college student who can barely afford to pay his rent or buy my own food. Is there another way I can help
Persuader: The best way would be the monetary donation. Even one or two dollars can help so many children. I think we owe it to these children to help in this way. 
	Persuadee: The most I can spare is 25 cents. Would that be alright?
Persuader: Can I ask if you spend money on candy, snacks of stuff like that? If so the funds spent on that could really be saved to help a child eat healthy. Would you be willing to forgo a snack or two to donate $2 to Save the Children fund?
	Persuadee: I really do not spend money on that sort of frivolous thing. If you can understand that $2 is the most I am currently getting paid I will not be able to donate that much. Would 50 cents pacify your need?
Persuader: Absolutely! 50 cents is better than nothing. I just feel so passionate about donating funds to help these children. In the first two months of this year over 1,000 children were injured or killed in Syria. Save the Children program can help these children in these war zones. Are you sure you wouldn't be able to donate $2?
	Persuadee: I wish I could. I think we can agree on 50 cents
Persuader: Ok great 50 cents is good and thank you for agreeing to donate.
	Persuadee: Thank you for helping me donate to a great cause!
Persuader: You are welcome! Its so important as people that we always try and help those in need. Thank you!
	Persuadee: did we complete the task? how do we submit this conversation?",False,0.0
797,"Persuader: Hi, how are you?
	Persuadee: good and you
Persuader: Good, thank you! 
	Persuadee: ok what do you want?
Persuader: I just wanted to tell you a little bit about a charity called Save the Children. It's an international organization, not affiliated with the government or anything. It provides relief and support for children in developing countries
	Persuadee: ok sounds interesting
Persuader: It's a great organization. It gives children rights to health, safety, and education.
	Persuadee: ok yes there are many great organizations out there I have heard of them
Persuader: Yes, and this one is very reputable. Any donation to this organization would be sure to go directly to help the children
	Persuadee: yea lots of organizations rely on donations
Persuader: Yes, they sure do. Donations from ordinary people, just like you. Would you consider making a small donation today?
	Persuadee: no I dont think so I already donate to other great causes
Persuader: It can come right out of your task payment-a small amount of just $0 to $2. That's less than what you'd spend on your cup of coffee every day, and  even that little bit would go a long long way to helping children. Just a one time thing
	Persuadee: ok I will donate 3 cents to Save the Children
Persuader: Okay, sounds great. Thank you so much! 
	Persuadee: sure is there anything you need today?
Persuader: No, your donation will be directly deducted from your task payment.
	Persuadee: Ok I have no problem with that....
Persuader: Great! The research team will collect all donations and send it to Save the Children!
	Persuadee: yea I understand that
Persuader: Great! Thanks again! It was so good to chat with you! Have a nice day!",False,0.0
798,"Persuader: Hi! How are you today?
	Persuadee: Doing fine.  How are you?
Persuader: I am doing alright! I would like to talk to you about a charity, do you donate at all?
	Persuadee: I do. I have a few local charities I like.
Persuader: that is great. Have you heard of Save the Children?
	Persuadee: Only generally. What do they do specifically?
Persuader: They help raise funds to ensure children's rights to health, education, safety, etc. around the world
	Persuadee: Rights or actual access?
Persuader: actual access. They have been helping children suffering in war-torn areas, for example
	Persuadee: There are enough of those areas.
Persuader: exactly, and it is not fair for these children to suffer 
	Persuadee: Right. What's your proposition?
Persuader: I encourage you to donate some or all of your bonus today to help save these children
	Persuadee: Let's settle on $.15 for today.
Persuader: every little bit helps! .15 is great!
	Persuadee: You bet. Hope they get to use it right away.
Persuader: yes the researchers ensure that the money gets to the children
	Persuadee: Excellent.  They must have a pretty decent charity rating.
Persuader: They do what they can to help the children
	Persuadee: Anything else I can do for you?",False,0.15
799,"Persuader: Good morning! How are you today?  I am helping Save the Children raise money for their causes. Do you know about that charity?
	Persuadee: Hello. How are you. Yes, I am familiar with Save the Children.
Persuader: Well today, we are asking MTurk workers to donate a portion or all of their earnings connected with this HIT to Save the CHildren. It is an easy way to support a very good cause.
	Persuadee: Okay. Sounds like a good way to raise some money.
Persuader: As yo u are probably aware, the charity has a very good track record of getting donations to the supported projects and has a very low overhead cost structure.
	Persuadee: Yes - I have donated to this charity before in the past.
Persuader: That is great and thank you for your past support! How much do you like to donate to the charity now? Your donation will be directly deducted from your task payment. You can choose any amount from $0 to all your payment ($2).
	Persuadee: I don't think I will donate anything today.
Persuader: If you don't mind me asking, what is the reason for your decision? 
	Persuadee: I donate to the charity twice a year already and today I would like to keep my full bonus.
Persuader: I completely understand and appreciate your past support. I would also like you to think about how your MTurk bonus could be put to good use in places like Syria and Myanmar where there are on going tragedies. You could do a lot of good with the additional donation today.
	Persuadee: Yes I understand that these are important causes that need donations.
Persuader: Think of it as giving up a cup of coffee today. I am not sure where you live, but I am in New York and you would be hard pressed to get a cup of coffee for $2. That money could really be used to help children in terrible situations and make their lives slightly better.
	Persuadee: Yes - I am sure that $2 dollars would be able to accomplish a lot more through Save the Children.
Persuader: Not only that, but think about it in the bigger picture. When all MTurk workers contribute their bonus payment today, it adds up to a lot of money very quickly. While you may think your $2 is not that much, when it is put together with all the other generous donations from MTurk workers, it really adds up quickly.
	Persuadee: I didn't think about it like that. This is something to consider. It would be a nice-sized donation.
Persuader: It really would. Your $2 along with everyone else's can make a big difference in the lives of other people. Would you reconsider your earlier decision?
	Persuadee: I don't think that I will donate anything today, sorry.
Persuader: Can I ask what you will be using your $2 for than? It seems like such a small amount that it should be easy to make the donation and not have it impact you greatly.
	Persuadee: It will be put into savings along with my other mturk money.
Persuader: Well I can understand your position even though I think it is selfish. Thank you again for your past donations and please reconsider your decision today.",False,0.0
